city,hightest_tem,lowest_tem,weather,date,wind_direction,wind_level,weekday
广州,21,14,雨,2017-02-07,南风,1级,星期二
广州,23,15,多云,2017-02-06,东北风,1级,星期一
广州,24,16,晴,2017-02-05,西南风,微风,星期天
广州,21,15,雨,2017-02-04,东北风,1级,星期六
广州,20,15,雨,2017-02-03,东南风,1级,星期五
广州,21,13,多云,2017-02-02,东风,微风,星期四
广州,22,12,多云,2017-02-01,东北风,2级,星期三
广州,17,12,阴,2017-01-31,东北风,1级,星期二
广州,21,12,阴,2017-01-30,东北风,2级,星期一
广州,21,15,雨,2017-01-29,西南风,微风,星期天
广州,24,13,多云,2017-01-28,东风,2级,星期六
广州,23,11,晴,2017-01-27,北风,1级,星期五
广州,24,12,晴,2017-01-26,东风,1级,星期四
广州,22,10,多云,2017-01-25,西风,微风,星期三
广州,19,13,阴,2017-01-24,东北风,1级,星期二
广州,21,12,晴,2017-01-23,东北风,1级,星期一
广州,20,9,晴,2017-01-22,南风,1级,星期天
广州,19,8,晴,2017-01-21,西风,1级,星期六
广州,18,9,阴,2017-01-20,北风,2级,星期五
广州,22,12,雨,2017-01-19,南风,1级,星期四
广州,19,14,阴,2017-01-18,东南风,1级,星期三
广州,16,12,雨,2017-01-17,南风,1级,星期二
广州,16,10,雨,2017-01-16,东北风,1级,星期一
广州,14,11,雨,2017-01-15,东北风,1级,星期天
广州,14,10,雨,2017-01-14,北风,1级,星期六
广州,13,11,雨,2017-01-13,北风,2级,星期五
广州,16,12,雨,2017-01-12,东北风,2级,星期四
广州,20,13,雨,2017-01-11,北风,2级,星期三
广州,24,15,多云,2017-01-10,东北风,1级,星期二
广州,24,15,多云,2017-01-09,东风,1级,星期一
广州,23,14,多云,2017-01-08,东北风,3级,星期天
广州,25,18,雨,2017-01-07,东北风,1级,星期六
广州,26,17,多云,2017-01-06,东北风,1级,星期五
广州,25,17,多云,2017-01-05,东北风,1级,星期四
广州,27,17,晴,2017-01-04,东北风,1级,星期三
广州,26,16,晴,2017-01-03,北风,1级,星期二
广州,25,15,多云,2017-01-02,东北风,微风,星期一
广州,24,13,晴,2017-01-01,西南风,1级,星期天
广州,21,11,多云,2016-12-31,北风,微风,星期六
广州,19,10,多云,2016-12-30,北风,1级,星期五
广州,16,7,多云,2016-12-29,北风,2级,星期四
广州,16,8,晴,2016-12-28,东北风,2级,星期三
广州,16,7,晴,2016-12-27,东北风,2级,星期二
广州,24,11,多云,2016-12-26,东北风,2级,星期一
广州,19,11,晴,2016-12-25,微风,小于3级,星期天
广州,20,17,雨,2016-12-24,南风,1级,星期六
广州,22,15,多云,2016-12-23,东北风,微风,星期五
广州,22,12,晴,2016-12-22,北风,2级,星期四
广州,26,16,雨,2016-12-21,东风,1级,星期三
广州,26,18,多云,2016-12-20,东北风,1级,星期二
广州,24,17,多云,2016-12-19,东北风,1级,星期一
广州,22,15,多云,2016-12-18,东北风,1级,星期天
广州,20,9,多云,2016-12-17,北风,微风,星期六
广州,19,8,晴,2016-12-16,东北风,1级,星期五
广州,19,10,晴,2016-12-15,东北风,2级,星期四
广州,21,11,多云,2016-12-14,东北风,2级,星期三
广州,25,15,多云,2016-12-13,北风,2级,星期二
广州,25,17,多云,2016-12-12,西南风,1级,星期一
广州,25,15,多云,2016-12-11,南风,1级,星期天
广州,24,13,多云,2016-12-10,西北风,微风,星期六
广州,24,12,晴,2016-12-09,东北风,1级,星期五
广州,23,12,多云,2016-12-08,东北风,1级,星期四
广州,22,12,晴,2016-12-07,南风,1级,星期三
广州,20,11,多云,2016-12-06,东北风,2级,星期二
广州,26,15,多云,2016-12-05,北风,2级,星期一
广州,25,16,多云,2016-12-04,北风,微风,星期天
广州,23,15,多云,2016-12-03,东北风,1级,星期六
广州,23,15,多云,2016-12-02,西南风,微风,星期五
广州,22,13,多云,2016-12-01,东北风,1级,星期四
广州,19,11,多云,2016-11-30,东北风,1级,星期三
广州,20,11,阴,2016-11-29,西风,1级,星期二
广州,20,11,晴,2016-11-28,东北风,1级,星期一
广州,17,10,多云,2016-11-27,北风,1级,星期天
广州,12,10,雨,2016-11-26,东北风,2级,星期六
广州,14,11,雨,2016-11-25,南风,1级,星期五
广州,14,10,阴,2016-11-24,北风,2级,星期四
广州,18,10,雨,2016-11-23,东北风,3级,星期三
广州,26,18,雨,2016-11-22,东风,1级,星期二
广州,27,22,雨,2016-11-21,东风,1级,星期一
广州,26,22,雨,2016-11-20,南风,微风,星期天
广州,27,22,雨,2016-11-19,东北风,微风,星期六
广州,28,22,多云,2016-11-18,东北风,1级,星期五
广州,30,21,多云,2016-11-17,东北风,1级,星期四
广州,30,21,多云,2016-11-16,南风,1级,星期三
广州,29,20,多云,2016-11-15,南风,1级,星期二
广州,29,20,多云,2016-11-14,东北风,1级,星期一
广州,28,21,多云,2016-11-13,东南风,1级,星期天
广州,22,16,阴,2016-11-12,西南风,1级,星期六
广州,16,12,阴,2016-11-11,东北风,1级,星期五
广州,16,13,雨,2016-11-10,北风,1级,星期四
广州,19,12,阴,2016-11-09,东北风,2级,星期三
广州,25,15,多云,2016-11-08,北风,2级,星期二
广州,29,19,多云,2016-11-07,东北风,1级,星期一
广州,28,19,晴,2016-11-06,东北风,1级,星期天
广州,27,17,晴,2016-11-05,北风,1级,星期六
广州,26,17,晴,2016-11-04,东北风,1级,星期五
广州,25,16,多云,2016-11-03,东北风,2级,星期四
广州,25,17,多云,2016-11-02,东北风,2级,星期三
广州,26,17,多云,2016-11-01,北风,3级,星期二
广州,27,19,多云,2016-10-31,东北风,2级,星期一
广州,28,19,晴,2016-10-30,东北风,1级,星期天
广州,29,20,多云,2016-10-29,东北风,2级,星期六
广州,33,22,晴,2016-10-28,东北风,1级,星期五
广州,33,24,晴,2016-10-27,东南风,1级,星期四
广州,32,25,晴,2016-10-26,东北风,1级,星期三
广州,31,24,多云,2016-10-25,东南风,2级,星期二
广州,30,24,多云,2016-10-24,东南风,2级,星期一
广州,31,24,多云,2016-10-23,东风,1级,星期天
广州,30,24,多云,2016-10-22,东南风,1级,星期六
广州,27,24,雨,2016-10-21,西风,2级,星期五
广州,31,24,多云,2016-10-20,北风,2级,星期四
广州,27,23,雨,2016-10-19,东南风,1级,星期三
广州,26,23,雨,2016-10-18,东北风,1级,星期二
广州,32,23,多云,2016-10-17,北风,2级,星期一
广州,32,24,晴,2016-10-16,北风,2级,星期天
广州,31,21,多云,2016-10-15,东北风,1级,星期六
广州,30,20,多云,2016-10-14,东北风,1级,星期五
广州,28,22,多云,2016-10-13,东北风,1级,星期四
广州,25,20,雨,2016-10-12,东北风,2级,星期三
广州,28,21,雨,2016-10-11,北风,2级,星期二
广州,30,22,多云,2016-10-10,北风,2级,星期一
广州,30,22,多云,2016-10-09,东北风,2级,星期天
广州,31,24,雨,2016-10-08,东北风,2级,星期六
广州,31,25,多云,2016-10-07,北风,1级,星期五
广州,32,25,多云,2016-10-06,东北风,1级,星期四
广州,33,23,多云,2016-10-05,北风,1级,星期三
广州,32,24,多云,2016-10-04,东风,1级,星期二
广州,33,24,多云,2016-10-03,南风,微风,星期一
广州,31,23,多云,2016-10-02,西风,1级,星期天
广州,28,20,雨,2016-10-01,东风,1级,星期六
广州,26,20,雨,2016-09-30,北风,1级,星期五
广州,28,21,雨,2016-09-29,东风,1级,星期四
广州,34,28,多云,2016-09-28,南风,2级,星期三
广州,35,27,多云,2016-09-27,南风,1级,星期二
广州,34,26,多云,2016-09-26,东北风,1级,星期一
广州,33,26,多云,2016-09-25,西北风,1级,星期天
广州,32,25,多云,2016-09-24,东南风,1级,星期六
广州,32,25,晴,2016-09-23,南风,1级,星期五
广州,32,24,晴,2016-09-22,西南风,1级,星期四
广州,31,24,多云,2016-09-21,北风,1级,星期三
广州,31,24,多云,2016-09-20,东风,1级,星期二
广州,32,23,晴,2016-09-19,北风,2级,星期一
广州,33,25,晴,2016-09-18,北风,2级,星期天
广州,34,25,晴,2016-09-17,东北风,1级,星期六
广州,34,25,晴,2016-09-16,东北风,2级,星期五
广州,34,25,晴,2016-09-15,北风,1级,星期四
广州,35,26,多云,2016-09-14,东北风,1级,星期三
广州,35,26,多云,2016-09-13,东北风,1级,星期二
广州,33,24,多云,2016-09-12,北风,1级,星期一
广州,30,25,雨,2016-09-11,南风,1级,星期天
广州,30,25,雨,2016-09-10,东北风,1级,星期六
广州,32,26,雨,2016-09-09,东风,1级,星期五
广州,32,26,雨,2016-09-08,东北风,1级,星期四
广州,31,25,雨,2016-09-07,西风,1级,星期三
广州,33,26,雨,2016-09-06,东北风,1级,星期二
广州,32,26,雨,2016-09-05,东风,2级,星期一
广州,31,26,雨,2016-09-04,东风,1级,星期天
广州,31,25,雨,2016-09-03,东南风,1级,星期六
广州,31,25,雨,2016-09-02,东南风,1级,星期五
广州,32,25,雨,2016-09-01,北风,1级,星期四
广州,33,25,雨,2016-08-31,东风,1级,星期三
广州,32,25,多云,2016-08-30,西南风,1级,星期二
广州,33,26,晴,2016-08-29,东北风,2级,星期一
广州,33,26,多云,2016-08-28,东北风,2级,星期天
广州,32,24,雨,2016-08-27,东北风,2级,星期六
广州,35,25,雨,2016-08-26,北风,1级,星期五
广州,36,27,多云,2016-08-25,东北风,1级,星期四
广州,36,28,多云,2016-08-24,东北风,1级,星期三
广州,35,27,多云,2016-08-23,西风,微风,星期二
广州,35,27,多云,2016-08-22,东南风,2级,星期一
广州,35,27,雨,2016-08-21,南风,2级,星期天
广州,34,26,多云,2016-08-20,西南风,微风,星期六
广州,32,26,雨,2016-08-19,东南风,1级,星期五
广州,30,25,雨,2016-08-18,东风,2级,星期四
广州,31,25,雨,2016-08-17,东南风,2级,星期三
广州,31,25,雨,2016-08-16,东风,1级,星期二
广州,31,25,雨,2016-08-15,南风,微风,星期一
广州,32,26,雨,2016-08-14,南风,1级,星期天
广州,32,25,雨,2016-08-13,东北风,1级,星期六
广州,30,26,雨,2016-08-12,东北风,1级,星期五
广州,32,26,雨,2016-08-11,西南风,1级,星期四
广州,31,26,雨,2016-08-10,北风,1级,星期三
广州,34,25,雨,2016-08-09,北风,2级,星期二
广州,35,27,雨,2016-08-08,东北风,1级,星期一
广州,36,27,晴,2016-08-07,东风,1级,星期天
广州,35,27,晴,2016-08-06,东北风,1级,星期六
广州,34,26,多云,2016-08-05,北风,1级,星期五
广州,32,26,多云,2016-08-04,东南风,2级,星期四
广州,31,25,雨,2016-08-03,东风,1级,星期三
广州,29,25,雨,2016-08-02,微风,小于3级,星期二
广州,35,25,雨,2016-08-01,微风,小于3级,星期一
广州,37,27,雨,2016-07-31,微风,小于3级,星期天
广州,37,28,晴,2016-07-30,微风,小于3级,星期六
广州,36,27,晴,2016-07-29,微风,小于3级,星期五
广州,35,27,多云,2016-07-28,微风,小于3级,星期四
广州,34,27,雨,2016-07-27,微风,小于3级,星期三
广州,36,26,多云,2016-07-26,微风,小于3级,星期二
广州,37,28,晴,2016-07-25,微风,小于3级,星期一
广州,36,27,晴,2016-07-24,微风,小于3级,星期天
广州,36,27,晴,2016-07-23,微风,小于3级,星期六
广州,36,27,晴,2016-07-22,微风,小于3级,星期五
广州,36,27,晴,2016-07-21,微风,小于3级,星期四
广州,35,27,多云,2016-07-20,微风,小于3级,星期三
广州,35,27,多云,2016-07-19,微风,小于3级,星期二
广州,35,27,多云,2016-07-18,微风,小于3级,星期一
广州,35,27,晴,2016-07-17,微风,小于3级,星期天
广州,35,27,晴,2016-07-16,微风,小于3级,星期六
广州,34,26,雨,2016-07-15,微风,小于3级,星期五
广州,33,26,雨,2016-07-14,微风,小于3级,星期四
广州,31,26,雨,2016-07-13,微风,小于3级,星期三
广州,32,26,雨,2016-07-12,微风,小于3级,星期二
广州,33,26,雨,2016-07-11,微风,小于3级,星期一
广州,33,25,雨,2016-07-10,微风,小于3级,星期天
广州,37,28,多云,2016-07-09,微风,小于3级,星期六
广州,37,27,多云,2016-07-08,微风,小于3级,星期五
广州,36,26,晴,2016-07-07,微风,小于3级,星期四
广州,33,26,雨,2016-07-06,微风,小于3级,星期三
广州,33,26,雨,2016-07-05,微风,小于3级,星期二
广州,32,25,雨,2016-07-04,微风,小于3级,星期一
广州,33,26,雨,2016-07-03,微风,小于3级,星期天
广州,32,26,雨,2016-07-02,微风,小于3级,星期六
广州,32,26,雨,2016-07-01,微风,小于3级,星期五
广州,31,26,雨,2016-06-30,微风,小于3级,星期四
广州,32,26,雨,2016-06-29,微风,小于3级,星期三
广州,33,26,雨,2016-06-28,微风,小于3级,星期二
广州,36,27,多云,2016-06-27,微风,小于3级,星期一
广州,35,28,多云,2016-06-26,微风,小于3级,星期天
广州,35,27,多云,2016-06-25,微风,小于3级,星期六
广州,35,27,雨,2016-06-24,微风,小于3级,星期五
广州,35,27,晴,2016-06-23,微风,小于3级,星期四
广州,35,27,晴,2016-06-22,微风,小于3级,星期三
广州,35,27,晴,2016-06-21,微风,小于3级,星期二
广州,35,27,多云,2016-06-20,微风,小于3级,星期一
广州,35,27,多云,2016-06-19,微风,小于3级,星期天
广州,34,26,多云,2016-06-18,微风,小于3级,星期六
广州,32,26,雨,2016-06-17,微风,小于3级,星期五
广州,30,25,雨,2016-06-16,微风,小于3级,星期四
广州,32,25,雨,2016-06-15,微风,小于3级,星期三
广州,32,24,雨,2016-06-14,微风,小于3级,星期二
广州,31,25,雨,2016-06-13,微风,小于3级,星期一
广州,31,26,雨,2016-06-12,微风,小于3级,星期天
广州,31,24,雨,2016-06-11,微风,小于3级,星期六
广州,30,24,雨,2016-06-10,微风,小于3级,星期五
广州,30,24,雨,2016-06-09,微风,小于3级,星期四
广州,32,24,雨,2016-06-08,微风,小于3级,星期三
广州,32,25,雨,2016-06-07,微风,小于3级,星期二
广州,27,23,雨,2016-06-06,微风,小于3级,星期一
广州,30,23,雨,2016-06-05,微风,小于3级,星期天
广州,35,27,雨,2016-06-04,微风,小于3级,星期六
广州,35,27,晴,2016-06-03,微风,小于3级,星期五
广州,35,27,晴,2016-06-02,微风,小于3级,星期四
广州,35,27,晴,2016-06-01,微风,小于3级,星期三
广州,33,26,多云,2016-05-31,微风,小于3级,星期二
广州,32,26,多云,2016-05-30,微风,小于3级,星期一
广州,31,25,雨,2016-05-29,微风,小于3级,星期天
广州,31,25,雨,2016-05-28,微风,小于3级,星期六
广州,30,25,雨,2016-05-27,微风,小于3级,星期五
广州,33,25,雨,2016-05-26,微风,小于3级,星期四
广州,33,25,多云,2016-05-25,微风,小于3级,星期三
广州,33,25,多云,2016-05-24,微风,小于3级,星期二
广州,31,23,多云,2016-05-23,微风,小于3级,星期一
广州,30,24,多云,2016-05-22,微风,小于3级,星期天
广州,27,23,雨,2016-05-21,微风,小于3级,星期六
广州,29,21,雨,2016-05-20,微风,小于3级,星期五
广州,29,24,多云,2016-05-19,微风,小于3级,星期四
广州,29,23,多云,2016-05-18,微风,小于3级,星期三
广州,28,20,多云,2016-05-17,微风,小于3级,星期二
广州,28,20,多云,2016-05-16,微风,小于3级,星期一
广州,30,20,雨,2016-05-15,微风,小于3级,星期天
广州,31,24,雨,2016-05-14,微风,小于3级,星期六
广州,33,25,多云,2016-05-13,微风,小于3级,星期五
广州,31,23,多云,2016-05-12,微风,小于3级,星期四
广州,31,22,多云,2016-05-11,微风,小于3级,星期三
广州,29,23,雨,2016-05-10,微风,小于3级,星期二
广州,31,23,雨,2016-05-09,微风,小于3级,星期一
广州,32,25,多云,2016-05-08,微风,小于3级,星期天
广州,32,26,雨,2016-05-07,微风,小于3级,星期六
广州,30,24,雨,2016-05-06,微风,小于3级,星期五
广州,31,24,雨,2016-05-05,微风,小于3级,星期四
广州,28,24,雨,2016-05-04,微风,小于3级,星期三
广州,29,23,多云,2016-05-03,微风,小于3级,星期二
广州,29,23,雨,2016-05-02,微风,小于3级,星期一
广州,29,23,多云,2016-05-01,微风,小于3级,星期天
广州,30,23,雨,2016-04-30,微风,小于3级,星期六
广州,29,22,多云,2016-04-29,微风,小于3级,星期五
广州,31,22,多云,2016-04-28,微风,小于3级,星期四
广州,28,23,多云,2016-04-27,微风,小于3级,星期三
广州,28,24,雨,2016-04-26,微风,小于3级,星期二
广州,27,22,雨,2016-04-25,微风,小于3级,星期一
广州,25,22,雨,2016-04-24,微风,小于3级,星期天
广州,24,21,雨,2016-04-23,微风,小于3级,星期六
广州,26,21,雨,2016-04-22,微风,小于3级,星期五
广州,26,21,雨,2016-04-21,微风,小于3级,星期四
广州,27,22,雨,2016-04-20,微风,小于3级,星期三
广州,26,20,多云,2016-04-19,微风,小于3级,星期二
广州,25,20,雨,2016-04-18,微风,小于3级,星期一
广州,28,19,雨,2016-04-17,微风,小于3级,星期天
广州,27,23,雨,2016-04-16,微风,小于3级,星期六
广州,27,21,雨,2016-04-15,微风,小于3级,星期五
广州,27,23,雨,2016-04-14,微风,小于3级,星期四
广州,25,21,雨,2016-04-13,微风,小于3级,星期三
广州,26,22,雨,2016-04-12,微风,小于3级,星期二
广州,26,21,雨,2016-04-11,微风,小于3级,星期一
广州,26,22,雨,2016-04-10,微风,小于3级,星期天
广州,29,22,多云,2016-04-09,微风,小于3级,星期六
广州,28,22,多云,2016-04-08,微风,小于3级,星期五
广州,27,21,雨,2016-04-07,微风,小于3级,星期四
广州,28,22,阴,2016-04-06,微风,小于3级,星期三
广州,27,22,雨,2016-04-05,微风,小于3级,星期二
广州,24,21,雨,2016-04-04,微风,小于3级,星期一
广州,26,20,雨,2016-04-03,微风,小于3级,星期天
广州,27,20,多云,2016-04-02,微风,小于3级,星期六
广州,27,21,多云,2016-04-01,微风,小于3级,星期五
广州,25,18,多云,2016-03-31,微风,小于3级,星期四
广州,23,18,多云,2016-03-30,微风,小于3级,星期三
广州,23,15,多云,2016-03-29,微风,小于3级,星期二
广州,23,10,多云,2016-03-28,微风,小于3级,星期一
广州,23,10,晴,2016-03-27,微风,小于3级,星期天
广州,20,11,多云,2016-03-26,微风,小于3级,星期六
广州,17,9,多云,2016-03-25,微风,小于3级,星期五
广州,17,12,雨,2016-03-24,微风,小于3级,星期四
广州,21,16,雨,2016-03-23,微风,小于3级,星期三
广州,22,18,雨,2016-03-22,微风,小于3级,星期二
广州,23,19,雨,2016-03-21,微风,小于3级,星期一
广州,23,18,雨,2016-03-20,微风,小于3级,星期天
广州,24,19,雨,2016-03-19,微风,小于3级,星期六
广州,20,18,雨,2016-03-18,微风,小于3级,星期五
广州,17,15,雨,2016-03-17,微风,小于3级,星期四
广州,19,17,雨,2016-03-16,微风,小于3级,星期三
广州,17,14,阴,2016-03-15,微风,小于3级,星期二
广州,15,12,阴,2016-03-14,微风,小于3级,星期一
广州,15,12,雨,2016-03-13,微风,小于3级,星期天
广州,14,10,阴,2016-03-12,微风,小于3级,星期六
广州,12,8,阴,2016-03-11,微风,小于3级,星期五
广州,11,8,雨,2016-03-10,微风,小于3级,星期四
广州,22,13,雨,2016-03-09,微风,小于3级,星期三
广州,25,21,多云,2016-03-08,微风,小于3级,星期二
广州,26,19,多云,2016-03-07,微风,小于3级,星期一
广州,25,18,多云,2016-03-06,微风,小于3级,星期天
广州,24,17,多云,2016-03-05,微风,小于3级,星期六
广州,24,15,多云,2016-03-04,微风,小于3级,星期五
广州,24,14,多云,2016-03-03,微风,小于3级,星期四
广州,24,12,晴,2016-03-02,微风,小于3级,星期三
广州,24,10,晴,2016-03-01,微风,小于3级,星期二
广州,22,9,晴,2016-02-29,微风,小于3级,星期一
广州,21,12,晴,2016-02-28,微风,小于3级,星期天
广州,18,10,多云,2016-02-27,微风,小于3级,星期六
广州,14,11,多云,2016-02-26,微风,小于3级,星期五
广州,14,11,阴,2016-02-25,微风,小于3级,星期四
广州,13,11,阴,2016-02-24,微风,小于3级,星期三
广州,13,10,雨,2016-02-23,微风,小于3级,星期二
广州,19,13,雨,2016-02-22,微风,小于3级,星期一
广州,17,14,雨,2016-02-21,微风,小于3级,星期天
广州,17,11,阴,2016-02-20,微风,小于3级,星期六
广州,17,11,雨,2016-02-19,微风,小于3级,星期五
广州,17,13,多云,2016-02-18,微风,小于3级,星期四
广州,14,10,阴,2016-02-17,微风,小于3级,星期三
广州,14,10,多云,2016-02-16,微风,小于3级,星期二
广州,14,9,阴,2016-02-15,微风,小于3级,星期一
广州,19,8,雨,2016-02-14,微风,小于3级,星期天
广州,27,19,雨,2016-02-13,微风,小于3级,星期六
广州,23,18,雨,2016-02-12,微风,小于3级,星期五
广州,22,17,雨,2016-02-11,微风,小于3级,星期四
广州,21,15,雨,2016-02-10,微风,小于3级,星期三
广州,21,12,多云,2016-02-09,微风,小于3级,星期二
广州,18,7,多云,2016-02-08,微风,小于3级,星期一
广州,17,5,晴,2016-02-07,微风,小于3级,星期天
广州,16,6,晴,2016-02-06,微风,小于3级,星期六
广州,16,7,多云,2016-02-05,微风,小于3级,星期五
广州,15,8,阴,2016-02-04,微风,小于3级,星期四
广州,13,9,阴,2016-02-03,微风,小于3级,星期三
广州,10,8,阴,2016-02-02,微风,小于3级,星期二
广州,12,7,雨,2016-02-01,微风,小于3级,星期一
广州,15,9,雨,2016-01-31,微风,小于3级,星期天
广州,19,11,多云,2016-01-30,微风,小于3级,星期六
广州,14,10,雨,2016-01-29,微风,小于3级,星期五
广州,14,9,雨,2016-01-28,微风,小于3级,星期四
广州,13,7,雨,2016-01-27,微风,小于3级,星期三
广州,12,6,雨,2016-01-26,微风,小于3级,星期二
广州,9,2,多云,2016-01-25,微风,小于3级,星期一
广州,6,1,晴,2016-01-24,微风,小于3级,星期天
广州,6,4,雨,2016-01-23,微风,小于3级,星期六
广州,13,8,雨,2016-01-22,微风,小于3级,星期五
广州,14,11,雨,2016-01-21,微风,小于3级,星期四
广州,14,11,雨,2016-01-20,微风,小于3级,星期三
广州,17,12,多云,2016-01-19,微风,小于3级,星期二
广州,19,11,多云,2016-01-18,微风,小于3级,星期一
广州,15,9,雨,2016-01-17,微风,小于3级,星期天
广州,16,14,雨,2016-01-16,微风,小于3级,星期六
广州,13,12,雨,2016-01-15,微风,小于3级,星期五
广州,18,13,雨,2016-01-14,微风,小于3级,星期四
广州,18,10,多云,2016-01-13,微风,小于3级,星期三
广州,17,11,多云,2016-01-12,微风,小于3级,星期二
广州,16,11,雨,2016-01-11,微风,小于3级,星期一
广州,17,14,雨,2016-01-10,微风,小于3级,星期天
广州,19,14,多云,2016-01-09,微风,小于3级,星期六
广州,20,13,多云,2016-01-08,微风,小于3级,星期五
广州,19,13,多云,2016-01-07,微风,小于3级,星期四
广州,22,13,多云,2016-01-06,微风,小于3级,星期三
广州,22,15,雨,2016-01-05,微风,小于3级,星期二
广州,24,21,雨,2016-01-04,微风,小于3级,星期一
广州,23,16,阴,2016-01-03,微风,小于3级,星期天
广州,22,15,多云,2016-01-02,微风,小于3级,星期六
广州,21,12,多云,2016-01-01,微风,小于3级,星期五
广州,18,10,多云,2015-12-31,微风,小于3级,星期四
广州,18,10,多云,2015-12-30,微风,小于3级,星期三
广州,17,11,雨,2015-12-29,微风,小于3级,星期二
广州,18,11,多云,2015-12-28,微风,小于3级,星期一
广州,14,10,雨,2015-12-27,微风,小于3级,星期天
广州,16,12,雨,2015-12-26,微风,小于3级,星期六
广州,18,12,雨,2015-12-25,微风,小于3级,星期五
广州,24,13,霾,2015-12-24,微风,小于3级,星期四
广州,23,17,霾,2015-12-23,微风,小于3级,星期三
广州,20,17,雨,2015-12-22,微风,小于3级,星期二
广州,19,14,雨,2015-12-21,微风,小于3级,星期一
广州,18,13,雨,2015-12-20,微风,小于3级,星期天
广州,19,10,晴,2015-12-19,微风,小于3级,星期六
广州,16,7,晴,2015-12-18,微风,小于3级,星期五
广州,15,6,晴,2015-12-17,微风,小于3级,星期四
广州,15,8,多云,2015-12-16,微风,小于3级,星期三
广州,16,11,阴,2015-12-15,微风,小于3级,星期二
广州,19,13,阴,2015-12-14,微风,小于3级,星期一
广州,21,15,雨,2015-12-13,微风,小于3级,星期天
广州,20,15,多云,2015-12-12,微风,小于3级,星期六
广州,20,14,多云,2015-12-11,微风,小于3级,星期五
广州,19,13,多云,2015-12-10,微风,小于3级,星期四
广州,14,12,雨,2015-12-09,微风,小于3级,星期三
广州,19,16,雨,2015-12-08,微风,小于3级,星期二
广州,18,12,多云,2015-12-07,微风,小于3级,星期一
广州,17,11,多云,2015-12-06,微风,小于3级,星期天
广州,16,12,雨,2015-12-05,微风,小于3级,星期六
广州,17,14,雨,2015-12-04,微风,小于3级,星期五
广州,18,13,雨,2015-12-03,微风,小于3级,星期四
广州,25,14,雨,2015-12-02,微风,小于3级,星期三
广州,24,21,多云,2015-12-01,微风,小于3级,星期二
广州,23,16,多云,2015-11-30,微风,小于3级,星期一
广州,22,15,多云,2015-11-29,微风,小于3级,星期天
广州,22,14,多云,2015-11-28,微风,小于3级,星期六
广州,20,12,多云,2015-11-27,微风,小于3级,星期五
广州,20,11,晴,2015-11-26,微风,小于3级,星期四
广州,23,13,多云,2015-11-25,微风,小于3级,星期三
广州,28,16,多云,2015-11-24,微风,小于3级,星期二
广州,29,20,多云,2015-11-23,微风,小于3级,星期一
广州,28,21,多云,2015-11-22,微风,小于3级,星期天
广州,27,21,雨,2015-11-21,微风,小于3级,星期六
广州,28,22,多云,2015-11-20,微风,小于3级,星期五
广州,29,22,多云,2015-11-19,微风,小于3级,星期四
广州,30,21,多云,2015-11-18,微风,小于3级,星期三
广州,29,21,多云,2015-11-17,微风,小于3级,星期二
广州,26,21,雨,2015-11-16,微风,小于3级,星期一
广州,26,21,雨,2015-11-15,微风,小于3级,星期天
广州,23,19,雨,2015-11-14,微风,小于3级,星期六
广州,23,19,雨,2015-11-13,微风,小于3级,星期五
广州,25,20,雨,2015-11-12,微风,小于3级,星期四
广州,24,19,阴,2015-11-11,微风,小于3级,星期三
广州,25,20,阴,2015-11-10,微风,小于3级,星期二
广州,26,20,雨,2015-11-09,微风,小于3级,星期一
广州,30,25,多云,2015-11-08,微风,小于3级,星期天
广州,29,23,多云,2015-11-07,微风,小于3级,星期六
广州,29,23,雨,2015-11-06,微风,小于3级,星期五
广州,30,21,多云,2015-11-05,微风,小于3级,星期四
广州,28,20,多云,2015-11-04,微风,小于3级,星期三
广州,25,19,多云,2015-11-03,微风,小于3级,星期二
广州,24,17,多云,2015-11-02,微风,小于3级,星期一
广州,23,15,多云,2015-11-01,微风,小于3级,星期天
广州,25,17,多云,2015-10-31,微风,小于3级,星期六
广州,30,20,雨,2015-10-30,微风,小于3级,星期五
广州,31,21,多云,2015-10-29,微风,小于3级,星期四
广州,30,23,多云,2015-10-28,微风,小于3级,星期三
广州,28,22,雨,2015-10-27,微风,小于3级,星期二
广州,29,24,多云,2015-10-26,微风,小于3级,星期一
广州,30,22,多云,2015-10-25,微风,小于3级,星期天
广州,31,22,多云,2015-10-24,微风,小于3级,星期六
广州,31,21,多云,2015-10-23,微风,小于3级,星期五
广州,31,22,多云,2015-10-22,微风,小于3级,星期四
广州,30,22,多云,2015-10-21,微风,小于3级,星期三
广州,29,21,多云,2015-10-20,微风,小于3级,星期二
广州,30,19,晴,2015-10-19,微风,小于3级,星期一
广州,31,19,晴,2015-10-18,微风,小于3级,星期天
广州,31,20,晴,2015-10-17,微风,小于3级,星期六
广州,30,20,晴,2015-10-16,微风,小于3级,星期五
广州,30,20,晴,2015-10-15,微风,小于3级,星期四
广州,29,19,晴,2015-10-14,微风,小于3级,星期三
广州,27,17,多云,2015-10-13,微风,小于3级,星期二
广州,24,16,多云,2015-10-12,微风,小于3级,星期一
广州,21,18,雨,2015-10-11,微风,小于3级,星期天
广州,26,19,雨,2015-10-10,微风,小于3级,星期六
广州,29,22,多云,2015-10-09,微风,小于3级,星期五
广州,31,24,阴,2015-10-08,微风,小于3级,星期四
广州,28,24,雨,2015-10-07,微风,小于3级,星期三
